generation,fitness,nb_evals
2691,702.7,5382.0
2692,702.8,5384.0
2693,702.9,5386.0
2694,703.3,5388.0
2695,703.6,5390.0
2696,703.8,5392.0
2697,704.1,5394.0
2698,704.5,5396.0
2699,704.7,5398.0
2700,704.9,5400.0
2701,705.2,5402.0
2702,705.2,5404.0
2703,705.2,5406.0
2704,705.7,5408.0
2705,705.9,5410.0
2706,706.1,5412.0
2707,706.2,5414.0
2708,706.3,5416.0
2709,706.5,5418.0
2710,706.5,5420.0
2711,706.7,5422.0
2712,706.9,5424.0
2713,707.0,5426.0
2714,707.1,5428.0
2715,707.3,5430.0
2716,707.5,5432.0
2717,707.7,5434.0
2718,707.7,5436.0
2719,707.7,5438.0
2720,707.8,5440.0
2721,707.8,5442.0
2722,708.0,5444.0
2723,708.4,5446.0
2724,708.5,5448.0
2725,708.8,5450.0
2726,708.9,5452.0
2727,709.0,5454.0
2728,709.1,5456.0
2729,709.2,5458.0
2730,709.3,5460.0
2731,709.5,5462.0
2732,709.8,5464.0
2733,709.8,5466.0
2734,710.0,5468.0
2735,710.3,5470.0
2736,710.5,5472.0
2737,710.7,5474.0
2738,710.9,5476.0
2739,711.2,5478.0
2740,711.2,5480.0
2741,711.3,5482.0
2742,711.5,5484.0
2743,711.5,5486.0
2744,712.0,5488.0
2745,712.0,5490.0
2746,712.2,5492.0
2747,712.6,5494.0
2748,712.7,5496.0
2749,712.8,5498.0
2750,712.9,5500.0
2751,713.0,5502.0
2752,713.3,5504.0
2753,713.5,5506.0
2754,713.8,5508.0
2755,714.0,5510.0
2756,714.0,5512.0
2757,714.3,5514.0
2758,714.3,5516.0
2759,714.9,5518.0
2760,715.1,5520.0
2761,715.2,5522.0
2762,715.3,5524.0
2763,715.4,5526.0
2764,715.6,5528.0
2765,715.7,5530.0
2766,715.9,5532.0
2767,716.1,5534.0
2768,716.1,5536.0
2769,716.2,5538.0
2770,716.2,5540.0
2771,716.2,5542.0
2772,716.5,5544.0
2773,716.6,5546.0
2774,716.8,5548.0
2775,716.8,5550.0
2776,716.9,5552.0
2777,717.0,5554.0
2778,717.1,5556.0
2779,717.3,5558.0
2780,717.6,5560.0
2781,717.8,5562.0
2782,717.9,5564.0
2783,717.9,5566.0
2784,718.2,5568.0
2785,718.5,5570.0
2786,718.8,5572.0
2787,719.1,5574.0
2788,719.1,5576.0
2789,719.3,5578.0
2790,719.3,5580.0
2791,719.7,5582.0
2792,720.0,5584.0
2793,720.0,5586.0
2794,720.2,5588.0
2795,720.6,5590.0
2796,720.7,5592.0
2797,720.7,5594.0
2798,721.1,5596.0
2799,721.1,5598.0
2800,721.4,5600.0
2801,721.4,5602.0
2802,721.6,5604.0
2803,721.9,5606.0
2804,721.9,5608.0
2805,722.1,5610.0
2806,722.7,5612.0
2807,722.7,5614.0
2808,722.9,5616.0
2809,723.1,5618.0
2810,723.2,5620.0
2811,723.4,5622.0
2812,723.5,5624.0
2813,723.6,5626.0
2814,723.7,5628.0
2815,724.1,5630.0
2816,724.2,5632.0
2817,724.4,5634.0
2818,724.5,5636.0
2819,724.7,5638.0
2820,724.8,5640.0
2821,724.9,5642.0
2822,725.0,5644.0
2823,725.3,5646.0
2824,725.3,5648.0
2825,725.4,5650.0
2826,725.7,5652.0
2827,725.9,5654.0
2828,725.9,5656.0
2829,726.1,5658.0
2830,726.1,5660.0
2831,726.3,5662.0
2832,726.4,5664.0
2833,726.7,5666.0
2834,727.0,5668.0
2835,727.3,5670.0
2836,727.4,5672.0
2837,727.5,5674.0
2838,727.7,5676.0
2839,727.7,5678.0
2840,727.8,5680.0
2841,728.1,5682.0
2842,728.1,5684.0
2843,728.3,5686.0
2844,728.4,5688.0
2845,728.6,5690.0
2846,729.0,5692.0
2847,729.1,5694.0
2848,729.4,5696.0
2849,729.7,5698.0
2850,729.9,5700.0
2851,730.1,5702.0
2852,730.2,5704.0
2853,730.3,5706.0
2854,730.3,5708.0
2855,730.7,5710.0
2856,730.8,5712.0
2857,730.9,5714.0
2858,731.1,5716.0
2859,731.2,5718.0
2860,731.2,5720.0
2861,731.3,5722.0
2862,731.3,5724.0
2863,731.5,5726.0
2864,731.7,5728.0
2865,731.9,5730.0
2866,732.0,5732.0
2867,732.3,5734.0
2868,732.5,5736.0
2869,732.6,5738.0
2870,732.9,5740.0
2871,733.0,5742.0
2872,733.2,5744.0
2873,733.2,5746.0
2874,733.3,5748.0
2875,733.4,5750.0
2876,733.8,5752.0
2877,733.9,5754.0
2878,734.2,5756.0
2879,734.2,5758.0
2880,734.3,5760.0
2881,734.5,5762.0
2882,734.5,5764.0
2883,734.6,5766.0
2884,735.0,5768.0
2885,735.1,5770.0
2886,735.2,5772.0
2887,735.6,5774.0
2888,735.9,5776.0
2889,736.0,5778.0
2890,736.2,5780.0
2891,736.2,5782.0
2892,736.3,5784.0
2893,736.3,5786.0
2894,736.4,5788.0
2895,736.6,5790.0
2896,736.7,5792.0
2897,736.8,5794.0
2898,736.8,5796.0
2899,737.0,5798.0
2900,737.3,5800.0
2901,737.6,5802.0
2902,737.7,5804.0
2903,737.8,5806.0
2904,738.0,5808.0
2905,738.2,5810.0
2906,738.5,5812.0
2907,738.7,5814.0
2908,738.8,5816.0
2909,738.8,5818.0
2910,738.8,5820.0
2911,739.0,5822.0
2912,739.3,5824.0
2913,739.4,5826.0
2914,739.6,5828.0
2915,739.7,5830.0
2916,740.1,5832.0
2917,740.1,5834.0
2918,740.1,5836.0
2919,740.1,5838.0
2920,740.3,5840.0
2921,740.4,5842.0
2922,740.7,5844.0
2923,740.8,5846.0
2924,740.8,5848.0
2925,740.9,5850.0
2926,740.9,5852.0
2927,741.2,5854.0
2928,741.3,5856.0
2929,741.5,5858.0
2930,741.5,5860.0
2931,741.7,5862.0
2932,741.9,5864.0
2933,742.3,5866.0
2934,742.4,5868.0
2935,742.4,5870.0
2936,742.5,5872.0
2937,742.6,5874.0
2938,742.7,5876.0
2939,742.8,5878.0
2940,742.9,5880.0
2941,743.1,5882.0
2942,743.1,5884.0
2943,743.3,5886.0
2944,743.4,5888.0
2945,743.5,5890.0
2946,743.6,5892.0
2947,743.8,5894.0
2948,744.0,5896.0
2949,744.0,5898.0
2950,744.2,5900.0
2951,744.3,5902.0
2952,744.5,5904.0
2953,744.8,5906.0
2954,744.9,5908.0
2955,745.1,5910.0
2956,745.2,5912.0
2957,745.3,5914.0
2958,745.5,5916.0
2959,745.7,5918.0
2960,745.9,5920.0
2961,746.0,5922.0
2962,746.3,5924.0
2963,746.3,5926.0
2964,746.4,5928.0
2965,746.5,5930.0
2966,746.7,5932.0
2967,746.8,5934.0
2968,746.9,5936.0
2969,747.1,5938.0
2970,747.1,5940.0
2971,747.1,5942.0
2972,747.3,5944.0
2973,747.4,5946.0
2974,747.5,5948.0
2975,747.8,5950.0
2976,747.8,5952.0
2977,748.1,5954.0
2978,748.3,5956.0
2979,748.3,5958.0
2980,748.4,5960.0
2981,748.5,5962.0
2982,748.7,5964.0
2983,748.8,5966.0
2984,748.9,5968.0
2985,749.1,5970.0
2986,749.3,5972.0
2987,749.3,5974.0
2988,749.5,5976.0
2989,749.5,5978.0
2990,749.7,5980.0
2991,750.0,5982.0
2992,750.0,5984.0
2993,750.1,5986.0
2994,750.4,5988.0
2995,750.5,5990.0
2996,750.8,5992.0
2997,751.0,5994.0
2998,751.1,5996.0
2999,751.2,5998.0
3000,751.3,6000.0
3001,751.4,6002.0
3002,751.6,6004.0
3003,751.7,6006.0
3004,751.9,6008.0
3005,752.0,6010.0
3006,752.5,6012.0
3007,752.5,6014.0
3008,752.7,6016.0
3009,753.0,6018.0
3010,753.1,6020.0
3011,753.1,6022.0
3012,753.3,6024.0
3013,753.6,6026.0
3014,754.0,6028.0
3015,754.0,6030.0
3016,754.2,6032.0
3017,754.3,6034.0
3018,754.5,6036.0
3019,754.6,6038.0
3020,754.7,6040.0
3021,754.9,6042.0
3022,754.9,6044.0
3023,755.0,6046.0
3024,755.2,6048.0
3025,755.3,6050.0
3026,755.3,6052.0
3027,755.3,6054.0
3028,755.5,6056.0
3029,755.7,6058.0
3030,755.7,6060.0
3031,755.8,6062.0
3032,755.8,6064.0
3033,755.9,6066.0
3034,756.1,6068.0
3035,756.3,6070.0
3036,756.3,6072.0
3037,756.4,6074.0
3038,756.4,6076.0
3039,756.7,6078.0
3040,756.9,6080.0
3041,756.9,6082.0
3042,757.2,6084.0
3043,757.6,6086.0
3044,757.7,6088.0
3045,757.7,6090.0
3046,757.9,6092.0
3047,758.1,6094.0
3048,758.2,6096.0
3049,758.4,6098.0
3050,758.4,6100.0
3051,758.6,6102.0
3052,758.8,6104.0
3053,759.0,6106.0
3054,759.2,6108.0
3055,759.2,6110.0
3056,759.5,6112.0
3057,759.5,6114.0
3058,759.7,6116.0
3059,759.7,6118.0
3060,759.9,6120.0
3061,759.9,6122.0
3062,759.9,6124.0
3063,760.0,6126.0
3064,760.3,6128.0
3065,760.4,6130.0
3066,760.5,6132.0
3067,760.7,6134.0
3068,760.8,6136.0
3069,761.0,6138.0
3070,761.2,6140.0
3071,761.4,6142.0
3072,761.6,6144.0
3073,761.6,6146.0
3074,761.7,6148.0
3075,761.8,6150.0
3076,762.0,6152.0
3077,762.0,6154.0
3078,762.1,6156.0
3079,762.3,6158.0
3080,762.5,6160.0
3081,762.8,6162.0
3082,763.2,6164.0
3083,763.3,6166.0
3084,763.4,6168.0
3085,763.5,6170.0
3086,763.8,6172.0
3087,763.9,6174.0
3088,763.9,6176.0
3089,764.0,6178.0
3090,764.3,6180.0
3091,764.4,6182.0
3092,764.5,6184.0
3093,764.6,6186.0
3094,764.8,6188.0
3095,765.0,6190.0
3096,765.1,6192.0
3097,765.1,6194.0
3098,765.3,6196.0
3099,765.3,6198.0
3100,765.5,6200.0
3101,765.5,6202.0
3102,765.6,6204.0
3103,765.8,6206.0
3104,766.1,6208.0
3105,766.3,6210.0
3106,766.4,6212.0
3107,766.6,6214.0
3108,766.7,6216.0
3109,766.8,6218.0
3110,766.9,6220.0
3111,767.2,6222.0
3112,767.3,6224.0
3113,767.5,6226.0
3114,767.7,6228.0
3115,767.7,6230.0
3116,767.9,6232.0
3117,768.0,6234.0
3118,768.1,6236.0
3119,768.3,6238.0
3120,768.4,6240.0
3121,768.5,6242.0
3122,768.6,6244.0
3123,768.9,6246.0
3124,768.9,6248.0
3125,768.9,6250.0
3126,769.1,6252.0
3127,769.1,6254.0
3128,769.1,6256.0
3129,769.3,6258.0
3130,769.5,6260.0
3131,769.8,6262.0
3132,770.0,6264.0
3133,770.2,6266.0
3134,770.3,6268.0
3135,770.6,6270.0
3136,770.7,6272.0
3137,770.8,6274.0
3138,770.8,6276.0
3139,771.0,6278.0
3140,771.3,6280.0
3141,771.4,6282.0
3142,771.5,6284.0
3143,771.8,6286.0
3144,772.1,6288.0
3145,772.2,6290.0
3146,772.4,6292.0
3147,772.5,6294.0
3148,772.6,6296.0
3149,772.9,6298.0
3150,773.1,6300.0
3151,773.3,6302.0
3152,773.4,6304.0
3153,773.5,6306.0
3154,773.7,6308.0
3155,773.7,6310.0
3156,774.1,6312.0
3157,774.2,6314.0
3158,774.2,6316.0
3159,774.2,6318.0
3160,774.6,6320.0
3161,774.7,6322.0
3162,774.8,6324.0
3163,774.9,6326.0
3164,775.0,6328.0
3165,775.3,6330.0
3166,775.3,6332.0
3167,775.3,6334.0
3168,775.7,6336.0
3169,775.7,6338.0
3170,775.7,6340.0
3171,775.8,6342.0
3172,775.9,6344.0
3173,775.9,6346.0
3174,776.1,6348.0
3175,776.2,6350.0
3176,776.5,6352.0
3177,776.5,6354.0
3178,776.8,6356.0
3179,776.9,6358.0
3180,777.1,6360.0
3181,777.2,6362.0
3182,777.2,6364.0
3183,777.3,6366.0
3184,777.5,6368.0
3185,777.6,6370.0
3186,777.7,6372.0
3187,777.9,6374.0
3188,778.1,6376.0
3189,778.2,6378.0
3190,778.2,6380.0
3191,778.4,6382.0
3192,778.6,6384.0
3193,778.6,6386.0
3194,778.9,6388.0
3195,779.0,6390.0
3196,779.1,6392.0
3197,779.2,6394.0
3198,779.3,6396.0
3199,779.5,6398.0
3200,779.7,6400.0
3201,780.0,6402.0
3202,780.1,6404.0
3203,780.1,6406.0
3204,780.3,6408.0
3205,780.3,6410.0
3206,780.6,6412.0
3207,780.7,6414.0
3208,781.0,6416.0
3209,781.0,6418.0
3210,781.0,6420.0
3211,781.0,6422.0
3212,781.0,6424.0
3213,781.1,6426.0
3214,781.2,6428.0
3215,781.4,6430.0
3216,781.5,6432.0
3217,781.7,6434.0
3218,782.1,6436.0
3219,782.1,6438.0
3220,782.4,6440.0
3221,782.5,6442.0
3222,782.5,6444.0
3223,782.7,6446.0
3224,782.8,6448.0
3225,783.0,6450.0
3226,783.0,6452.0
3227,783.2,6454.0
3228,783.4,6456.0
3229,783.4,6458.0
3230,783.5,6460.0
3231,783.8,6462.0
3232,784.0,6464.0
3233,784.3,6466.0
3234,784.5,6468.0
3235,784.8,6470.0
3236,784.8,6472.0
3237,784.8,6474.0
3238,784.9,6476.0
3239,785.1,6478.0
3240,785.3,6480.0
3241,785.6,6482.0
3242,785.7,6484.0
3243,785.8,6486.0
3244,785.9,6488.0
3245,786.0,6490.0
3246,786.2,6492.0
3247,786.3,6494.0
3248,786.4,6496.0
3249,786.6,6498.0
3250,786.7,6500.0
3251,786.7,6502.0
3252,787.0,6504.0
3253,787.1,6506.0
3254,787.1,6508.0
3255,787.3,6510.0
3256,787.3,6512.0
3257,787.5,6514.0
3258,787.6,6516.0
3259,787.6,6518.0
3260,787.8,6520.0
3261,788.0,6522.0
3262,788.0,6524.0
3263,788.1,6526.0
3264,788.2,6528.0
3265,788.3,6530.0
3266,788.4,6532.0
3267,788.4,6534.0
3268,788.7,6536.0
3269,788.8,6538.0
3270,789.0,6540.0
3271,789.3,6542.0
3272,789.4,6544.0
3273,789.5,6546.0
3274,789.6,6548.0
3275,789.9,6550.0
3276,789.9,6552.0
3277,790.0,6554.0
3278,790.2,6556.0
3279,790.3,6558.0
3280,790.4,6560.0
3281,790.4,6562.0
3282,790.6,6564.0
3283,790.8,6566.0
3284,790.9,6568.0
3285,791.2,6570.0
3286,791.3,6572.0
3287,791.5,6574.0
3288,791.6,6576.0
3289,791.8,6578.0
3290,791.8,6580.0
3291,792.1,6582.0
3292,792.2,6584.0
3293,792.4,6586.0
3294,792.4,6588.0
3295,792.5,6590.0
3296,792.8,6592.0
3297,793.1,6594.0
3298,793.5,6596.0
3299,793.6,6598.0
3300,793.7,6600.0
3301,793.8,6602.0
3302,794.0,6604.0
3303,794.0,6606.0
3304,794.0,6608.0
3305,794.0,6610.0
3306,794.1,6612.0
3307,794.3,6614.0
3308,794.3,6616.0
3309,794.4,6618.0
3310,794.5,6620.0
3311,794.5,6622.0
3312,794.7,6624.0
3313,795.0,6626.0
3314,795.1,6628.0
3315,795.3,6630.0
3316,795.4,6632.0
3317,795.6,6634.0
3318,795.8,6636.0
3319,795.9,6638.0
3320,796.0,6640.0
3321,796.3,6642.0
3322,796.4,6644.0
3323,796.5,6646.0
3324,796.6,6648.0
3325,796.7,6650.0
3326,796.7,6652.0
3327,796.8,6654.0
3328,796.8,6656.0
3329,797.1,6658.0
3330,797.1,6660.0
3331,797.1,6662.0
3332,797.2,6664.0
3333,797.5,6666.0
3334,797.6,6668.0
3335,797.9,6670.0
3336,798.2,6672.0
3337,798.3,6674.0
3338,798.4,6676.0
3339,798.6,6678.0
3340,798.7,6680.0
3341,798.7,6682.0
3342,798.7,6684.0
3343,798.8,6686.0
3344,798.9,6688.0
3345,798.9,6690.0
3346,799.0,6692.0
3347,799.1,6694.0
3348,799.1,6696.0
3349,799.3,6698.0
3350,799.5,6700.0
3351,799.5,6702.0
3352,799.5,6704.0
3353,799.7,6706.0
3354,799.8,6708.0
3355,799.8,6710.0
3356,800.0,6712.0
3357,800.1,6714.0
3358,800.3,6716.0
3359,800.5,6718.0
3360,800.6,6720.0
3361,800.8,6722.0
3362,801.0,6724.0
3363,801.0,6726.0
3364,801.3,6728.0
3365,801.3,6730.0
3366,801.4,6732.0
3367,801.7,6734.0
3368,801.8,6736.0
3369,801.9,6738.0
3370,801.9,6740.0
3371,802.1,6742.0
3372,802.3,6744.0
3373,802.4,6746.0
3374,802.4,6748.0
3375,802.5,6750.0
3376,802.7,6752.0
3377,802.9,6754.0
3378,803.1,6756.0
3379,803.1,6758.0
3380,803.3,6760.0
3381,803.3,6762.0
3382,803.4,6764.0
3383,803.5,6766.0
3384,803.8,6768.0
3385,803.9,6770.0
3386,804.1,6772.0
3387,804.5,6774.0
3388,804.6,6776.0
3389,804.7,6778.0
3390,804.8,6780.0
3391,805.0,6782.0
3392,805.2,6784.0
3393,805.3,6786.0
3394,805.3,6788.0
3395,805.8,6790.0
3396,805.9,6792.0
3397,805.9,6794.0
3398,805.9,6796.0
3399,805.9,6798.0
3400,806.0,6800.0
3401,806.1,6802.0
3402,806.3,6804.0
3403,806.3,6806.0
3404,806.3,6808.0
3405,806.5,6810.0
3406,806.7,6812.0
3407,806.7,6814.0
3408,806.8,6816.0
3409,806.8,6818.0
3410,807.0,6820.0
3411,807.0,6822.0
3412,807.3,6824.0
3413,807.4,6826.0
3414,807.6,6828.0
3415,807.7,6830.0
3416,807.7,6832.0
3417,807.7,6834.0
3418,807.9,6836.0
3419,808.0,6838.0
3420,808.2,6840.0
3421,808.3,6842.0
3422,808.5,6844.0
3423,808.6,6846.0
3424,808.6,6848.0
3425,808.7,6850.0
3426,808.8,6852.0
3427,809.0,6854.0
3428,809.0,6856.0
3429,809.4,6858.0
3430,809.5,6860.0
3431,809.6,6862.0
3432,809.9,6864.0
3433,810.0,6866.0
3434,810.0,6868.0
3435,810.1,6870.0
3436,810.2,6872.0
3437,810.4,6874.0
3438,810.5,6876.0
3439,810.7,6878.0
3440,810.9,6880.0
3441,810.9,6882.0
3442,811.0,6884.0
3443,811.2,6886.0
3444,811.3,6888.0
3445,811.3,6890.0
3446,811.4,6892.0
3447,811.6,6894.0
3448,811.6,6896.0
3449,811.8,6898.0
3450,811.9,6900.0
3451,812.0,6902.0
3452,812.1,6904.0
3453,812.1,6906.0
3454,812.2,6908.0
3455,812.6,6910.0
3456,812.7,6912.0
3457,812.7,6914.0
3458,812.9,6916.0
3459,813.1,6918.0
3460,813.3,6920.0
3461,813.4,6922.0
3462,813.7,6924.0
3463,813.7,6926.0
3464,813.9,6928.0
3465,814.0,6930.0
3466,814.0,6932.0
3467,814.0,6934.0
3468,814.1,6936.0
3469,814.1,6938.0
3470,814.2,6940.0
3471,814.2,6942.0
3472,814.3,6944.0
3473,814.4,6946.0
3474,814.5,6948.0
3475,814.5,6950.0
3476,814.6,6952.0
3477,814.9,6954.0
3478,814.9,6956.0
3479,815.3,6958.0
3480,815.6,6960.0
3481,815.6,6962.0
3482,815.8,6964.0
3483,815.9,6966.0
3484,815.9,6968.0
3485,816.1,6970.0
3486,816.5,6972.0
3487,816.8,6974.0
3488,816.9,6976.0
3489,817.0,6978.0
3490,817.1,6980.0
3491,817.3,6982.0
3492,817.4,6984.0
3493,817.8,6986.0
3494,817.8,6988.0
3495,817.9,6990.0
3496,817.9,6992.0
3497,818.0,6994.0
3498,818.3,6996.0
3499,818.4,6998.0
3500,818.4,7000.0
3501,818.6,7002.0
3502,818.7,7004.0
3503,818.8,7006.0
3504,818.8,7008.0
3505,818.8,7010.0
3506,818.9,7012.0
3507,819.0,7014.0
3508,819.1,7016.0
3509,819.1,7018.0
3510,819.4,7020.0
3511,819.5,7022.0
3512,819.6,7024.0
3513,819.7,7026.0
3514,820.0,7028.0
3515,820.1,7030.0
3516,820.1,7032.0
3517,820.2,7034.0
3518,820.2,7036.0
3519,820.2,7038.0
3520,820.4,7040.0
3521,820.7,7042.0
3522,820.8,7044.0
3523,821.1,7046.0
3524,821.2,7048.0
3525,821.2,7050.0
3526,821.3,7052.0
3527,821.5,7054.0
3528,821.7,7056.0
3529,822.0,7058.0
3530,822.2,7060.0
3531,822.3,7062.0
3532,822.4,7064.0
3533,822.6,7066.0
3534,822.6,7068.0
3535,822.8,7070.0
3536,822.8,7072.0
3537,823.0,7074.0
3538,823.1,7076.0
3539,823.4,7078.0
3540,823.4,7080.0
3541,823.4,7082.0
3542,823.5,7084.0
3543,823.6,7086.0
3544,823.6,7088.0
3545,823.8,7090.0
3546,824.0,7092.0
3547,824.2,7094.0
3548,824.5,7096.0
3549,824.6,7098.0
3550,824.8,7100.0
3551,824.8,7102.0
3552,824.8,7104.0
3553,825.0,7106.0
3554,825.1,7108.0
3555,825.3,7110.0
3556,825.4,7112.0
3557,825.4,7114.0
3558,825.4,7116.0
3559,825.5,7118.0
3560,825.5,7120.0
3561,825.6,7122.0
3562,825.6,7124.0
3563,825.8,7126.0
3564,825.9,7128.0
3565,826.0,7130.0
3566,826.1,7132.0
3567,826.3,7134.0
3568,826.3,7136.0
3569,826.5,7138.0
3570,826.7,7140.0
3571,826.7,7142.0
3572,826.7,7144.0
3573,826.7,7146.0
3574,826.7,7148.0
3575,826.7,7150.0
3576,826.8,7152.0
3577,827.1,7154.0
3578,827.2,7156.0
3579,827.3,7158.0
3580,827.4,7160.0
3581,827.5,7162.0
3582,827.5,7164.0
3583,827.7,7166.0
3584,827.9,7168.0
3585,827.9,7170.0
3586,827.9,7172.0
3587,828.0,7174.0
3588,828.0,7176.0
3589,828.0,7178.0
3590,828.1,7180.0
3591,828.2,7182.0
3592,828.3,7184.0
3593,828.3,7186.0
3594,828.5,7188.0
3595,828.6,7190.0
3596,828.9,7192.0
3597,829.0,7194.0
3598,829.2,7196.0
3599,829.2,7198.0
3600,829.3,7200.0
3601,829.5,7202.0
3602,829.5,7204.0
3603,829.8,7206.0
3604,829.9,7208.0
3605,829.9,7210.0
3606,830.0,7212.0
3607,830.0,7214.0
3608,830.2,7216.0
3609,830.3,7218.0
3610,830.3,7220.0
3611,830.3,7222.0
3612,830.4,7224.0
3613,830.5,7226.0
3614,830.6,7228.0
3615,830.8,7230.0
3616,830.9,7232.0
3617,830.9,7234.0
3618,830.9,7236.0
3619,831.0,7238.0
3620,831.0,7240.0
3621,831.0,7242.0
3622,831.0,7244.0
3623,831.3,7246.0
3624,831.4,7248.0
3625,831.4,7250.0
3626,831.4,7252.0
3627,831.5,7254.0
3628,831.6,7256.0
3629,831.8,7258.0
3630,831.9,7260.0
3631,832.1,7262.0
3632,832.3,7264.0
3633,832.3,7266.0
3634,832.5,7268.0
3635,832.6,7270.0
3636,832.6,7272.0
3637,832.7,7274.0
3638,832.8,7276.0
3639,832.8,7278.0
3640,833.1,7280.0
3641,833.2,7282.0
3642,833.3,7284.0
3643,833.4,7286.0
3644,833.5,7288.0
3645,833.6,7290.0
3646,833.6,7292.0
3647,833.7,7294.0
3648,833.7,7296.0
3649,833.8,7298.0
3650,833.8,7300.0
3651,833.9,7302.0
3652,834.1,7304.0
3653,834.1,7306.0
3654,834.3,7308.0
3655,834.5,7310.0
3656,834.8,7312.0
3657,835.0,7314.0
3658,835.0,7316.0
3659,835.1,7318.0
3660,835.3,7320.0
3661,835.3,7322.0
3662,835.4,7324.0
3663,835.4,7326.0
3664,835.6,7328.0
3665,835.6,7330.0
3666,835.7,7332.0
3667,835.8,7334.0
3668,836.0,7336.0
3669,836.0,7338.0
3670,836.1,7340.0
3671,836.2,7342.0
3672,836.3,7344.0
3673,836.5,7346.0
3674,836.7,7348.0
3675,836.8,7350.0
3676,836.8,7352.0
3677,837.0,7354.0
3678,837.0,7356.0
3679,837.0,7358.0
3680,837.1,7360.0
3681,837.3,7362.0
3682,837.5,7364.0
3683,837.5,7366.0
3684,837.5,7368.0
3685,837.6,7370.0
3686,837.8,7372.0
3687,837.8,7374.0
3688,837.8,7376.0
3689,837.9,7378.0
3690,838.0,7380.0
3691,838.1,7382.0
3692,838.1,7384.0
3693,838.2,7386.0
3694,838.4,7388.0
3695,838.6,7390.0
3696,838.9,7392.0
3697,839.2,7394.0
3698,839.2,7396.0
3699,839.2,7398.0
3700,839.3,7400.0
3701,839.4,7402.0
3702,839.7,7404.0
3703,839.9,7406.0
3704,839.9,7408.0
3705,840.2,7410.0
3706,840.2,7412.0
3707,840.5,7414.0
3708,840.5,7416.0
3709,840.6,7418.0
3710,840.6,7420.0
3711,840.8,7422.0
3712,840.9,7424.0
3713,840.9,7426.0
3714,841.2,7428.0
3715,841.3,7430.0
3716,841.3,7432.0
3717,841.4,7434.0
3718,841.5,7436.0
3719,841.6,7438.0
3720,841.6,7440.0
3721,841.8,7442.0
3722,841.8,7444.0
3723,842.0,7446.0
3724,842.0,7448.0
3725,842.0,7450.0
3726,842.1,7452.0
3727,842.4,7454.0
3728,842.7,7456.0
3729,842.9,7458.0
3730,843.0,7460.0
3731,843.0,7462.0
3732,843.1,7464.0
3733,843.2,7466.0
3734,843.6,7468.0
3735,843.8,7470.0
3736,843.9,7472.0
3737,843.9,7474.0
3738,843.9,7476.0
3739,844.0,7478.0
3740,844.0,7480.0
3741,844.0,7482.0
3742,844.0,7484.0
3743,844.2,7486.0
3744,844.3,7488.0
3745,844.4,7490.0
3746,844.4,7492.0
3747,844.5,7494.0
3748,844.5,7496.0
3749,844.6,7498.0
3750,844.7,7500.0
3751,844.8,7502.0
3752,844.9,7504.0
3753,845.0,7506.0
3754,845.0,7508.0
3755,845.2,7510.0
3756,845.4,7512.0
3757,845.5,7514.0
3758,845.5,7516.0
3759,845.7,7518.0
3760,845.8,7520.0
3761,846.0,7522.0
3762,846.2,7524.0
3763,846.2,7526.0
3764,846.5,7528.0
3765,846.6,7530.0
3766,846.7,7532.0
3767,846.7,7534.0
3768,847.0,7536.0
3769,847.2,7538.0
3770,847.2,7540.0
3771,847.3,7542.0
3772,847.3,7544.0
3773,847.3,7546.0
3774,847.5,7548.0
3775,847.7,7550.0
3776,847.7,7552.0
3777,847.8,7554.0
3778,847.9,7556.0
3779,848.0,7558.0
3780,848.1,7560.0
3781,848.2,7562.0
3782,848.3,7564.0
3783,848.3,7566.0
3784,848.5,7568.0
3785,848.6,7570.0
3786,848.8,7572.0
3787,848.8,7574.0
3788,848.9,7576.0
3789,848.9,7578.0
3790,849.0,7580.0
3791,849.0,7582.0
3792,849.1,7584.0
3793,849.2,7586.0
3794,849.2,7588.0
3795,849.2,7590.0
3796,849.3,7592.0
3797,849.5,7594.0
3798,849.7,7596.0
3799,849.7,7598.0
3800,849.8,7600.0
3801,849.9,7602.0
3802,850.1,7604.0
3803,850.2,7606.0
3804,850.8,7608.0
3805,850.8,7610.0
3806,850.9,7612.0
3807,851.0,7614.0
3808,851.0,7616.0
3809,851.1,7618.0
3810,851.2,7620.0
3811,851.2,7622.0
3812,851.2,7624.0
3813,851.3,7626.0
3814,851.4,7628.0
3815,851.6,7630.0
3816,851.6,7632.0
3817,851.6,7634.0
3818,851.6,7636.0
3819,851.7,7638.0
3820,851.8,7640.0
3821,851.8,7642.0
3822,852.0,7644.0
3823,852.1,7646.0
3824,852.2,7648.0
3825,852.2,7650.0
3826,852.3,7652.0
3827,852.6,7654.0
3828,852.6,7656.0
3829,852.7,7658.0
3830,852.8,7660.0
3831,852.9,7662.0
3832,852.9,7664.0
3833,853.1,7666.0
3834,853.3,7668.0
3835,853.4,7670.0
3836,853.4,7672.0
3837,853.4,7674.0
3838,853.4,7676.0
3839,853.7,7678.0
3840,853.8,7680.0
3841,854.0,7682.0
3842,854.3,7684.0
3843,854.3,7686.0
3844,854.3,7688.0
3845,854.4,7690.0
3846,854.5,7692.0
3847,854.6,7694.0
3848,854.6,7696.0
3849,854.6,7698.0
3850,854.7,7700.0
3851,854.8,7702.0
3852,854.8,7704.0
3853,854.9,7706.0
3854,855.0,7708.0
3855,855.0,7710.0
